respondent_id,efficacy,side_effects,cost,dosing,choice
5914,50% symptom reduction,Low,50,Daily (Pill),1
5915,50% symptom reduction,Medium,50,Daily (Pill),1
5916,70% symptom reduction,High,50,Weekly (Injection),1
5917,70% symptom reduction,Low,100,Weekly (Injection),1
5918,50% symptom reduction,Low,150,Daily (Pill),0
5919,60% symptom reduction,High,50,Weekly (Injection),0
5920,70% symptom reduction,Medium,150,Daily (Pill),1
5921,70% symptom reduction,High,50,Weekly (Injection),0
5922,60% symptom reduction,Low,150,Weekly (Injection),0
5923,60% symptom reduction,High,50,Daily (Pill),1
5924,70% symptom reduction,Medium,150,Daily (Pill),1
5925,50% symptom reduction,Medium,150,Weekly (Injection),1
5926,50% symptom reduction,Medium,150,Weekly (Injection),0
5927,50% symptom reduction,Medium,100,Weekly (Injection),1
5928,60% symptom reduction,High,50,Daily (Pill),1
5929,50% symptom reduction,High,100,Daily (Pill),1
5930,50% symptom reduction,Low,50,Daily (Pill),0
5931,70% symptom reduction,High,100,Weekly (Injection),1
5932,60% symptom reduction,Medium,100,Daily (Pill),1
5933,70% symptom reduction,Low,50,Daily (Pill),1
5934,50% symptom reduction,High,100,Daily (Pill),0
5935,60% symptom reduction,Low,50,Weekly (Injection),1
5936,60% symptom reduction,High,100,Daily (Pill),0
5937,70% symptom reduction,High,50,Daily (Pill),1
5938,70% symptom reduction,High,100,Daily (Pill),0
5939,50% symptom reduction,High,150,Daily (Pill),0
5940,70% symptom reduction,Medium,50,Daily (Pill),1
5941,60% symptom reduction,Low,100,Weekly (Injection),1
5942,70% symptom reduction,Low,100,Weekly (Injection),1
5943,50% symptom reduction,Low,100,Weekly (Injection),1
5944,50% symptom reduction,Medium,50,Weekly (Injection),1
5945,70% symptom reduction,High,100,Weekly (Injection),1
5946,60% symptom reduction,Low,50,Weekly (Injection),1
5947,70% symptom reduction,High,50,Weekly (Injection),1
5948,70% symptom reduction,Medium,100,Daily (Pill),1
5949,50% symptom reduction,Low,150,Weekly (Injection),1
5950,60% symptom reduction,High,50,Weekly (Injection),0
5951,70% symptom reduction,Medium,100,Daily (Pill),1
5952,50% symptom reduction,Medium,150,Weekly (Injection),1
5953,50% symptom reduction,High,100,Daily (Pill),0
5954,60% symptom reduction,Low,150,Weekly (Injection),0
5955,70% symptom reduction,Low,100,Weekly (Injection),1
5956,60% symptom reduction,Medium,50,Daily (Pill),0
5957,50% symptom reduction,Medium,100,Daily (Pill),0
5958,60% symptom reduction,Low,150,Daily (Pill),0
5959,70% symptom reduction,Medium,50,Weekly (Injection),1
5960,70% symptom reduction,Medium,150,Weekly (Injection),1
5961,60% symptom reduction,Low,50,Daily (Pill),1
5962,70% symptom reduction,Low,100,Weekly (Injection),1
5963,50% symptom reduction,Low,100,Weekly (Injection),1
5964,70% symptom reduction,Low,100,Daily (Pill),1
5965,60% symptom reduction,Medium,100,Daily (Pill),1
5966,70% symptom reduction,High,150,Weekly (Injection),1
5967,50% symptom reduction,Low,50,Daily (Pill),0
5968,70% symptom reduction,Medium,150,Weekly (Injection),1
5969,50% symptom reduction,High,150,Weekly (Injection),0
5970,70% symptom reduction,Low,100,Weekly (Injection),0
5971,60% symptom reduction,Medium,100,Weekly (Injection),1
5972,70% symptom reduction,Low,150,Weekly (Injection),1
5973,50% symptom reduction,Medium,100,Weekly (Injection),0
5974,50% symptom reduction,Low,150,Daily (Pill),1
5975,50% symptom reduction,Medium,100,Weekly (Injection),0
5976,50% symptom reduction,Low,100,Daily (Pill),1
5977,60% symptom reduction,High,100,Daily (Pill),1
5978,50% symptom reduction,High,50,Weekly (Injection),1
5979,70% symptom reduction,Medium,150,Daily (Pill),1
5980,70% symptom reduction,Low,50,Daily (Pill),1
5981,70% symptom reduction,Medium,100,Daily (Pill),1
5982,60% symptom reduction,High,100,Weekly (Injection),0
5983,60% symptom reduction,Low,50,Daily (Pill),1
5984,50% symptom reduction,Medium,100,Daily (Pill),0
5985,70% symptom reduction,High,150,Daily (Pill),0
5986,50% symptom reduction,High,100,Weekly (Injection),0
5987,70% symptom reduction,Medium,50,Weekly (Injection),1
5988,60% symptom reduction,Medium,50,Weekly (Injection),1
5989,70% symptom reduction,Low,150,Weekly (Injection),1
5990,60% symptom reduction,High,150,Weekly (Injection),1
5991,50% symptom reduction,High,150,Daily (Pill),1
5992,70% symptom reduction,High,50,Weekly (Injection),0
5993,60% symptom reduction,High,100,Weekly (Injection),1
5994,60% symptom reduction,Medium,100,Weekly (Injection),1
5995,60% symptom reduction,Medium,150,Daily (Pill),1
5996,70% symptom reduction,Low,100,Weekly (Injection),0
5997,50% symptom reduction,High,100,Daily (Pill),0
5998,70% symptom reduction,High,100,Weekly (Injection),1
5999,70% symptom reduction,Medium,150,Daily (Pill),0
6000,60% symptom reduction,High,150,Weekly (Injection),0
6001,60% symptom reduction,High,150,Daily (Pill),1
6002,70% symptom reduction,Medium,50,Daily (Pill),1
6003,50% symptom reduction,High,50,Weekly (Injection),0
6004,60% symptom reduction,Medium,150,Weekly (Injection),1
6005,70% symptom reduction,Low,100,Daily (Pill),1
6006,70% symptom reduction,Low,150,Weekly (Injection),1
6007,50% symptom reduction,High,100,Daily (Pill),1
6008,50% symptom reduction,Low,50,Daily (Pill),1
6009,50% symptom reduction,Medium,100,Weekly (Injection),1
6010,60% symptom reduction,Medium,50,Weekly (Injection),1
6011,70% symptom reduction,Medium,100,Weekly (Injection),0
6012,70% symptom reduction,Low,50,Daily (Pill),1
6013,50% symptom reduction,High,100,Daily (Pill),0
6014,50% symptom reduction,Medium,150,Daily (Pill),0
6015,70% symptom reduction,High,50,Weekly (Injection),1
6016,60% symptom reduction,High,100,Daily (Pill),0
6017,60% symptom reduction,High,150,Weekly (Injection),1
6018,70% symptom reduction,Medium,100,Weekly (Injection),0
6019,50% symptom reduction,High,50,Weekly (Injection),1
6020,60% symptom reduction,Low,50,Weekly (Injection),0
6021,50% symptom reduction,High,150,Weekly (Injection),0
6022,60% symptom reduction,Medium,150,Daily (Pill),1
6023,50% symptom reduction,High,50,Daily (Pill),0
6024,60% symptom reduction,High,50,Weekly (Injection),1
6025,70% symptom reduction,High,150,Daily (Pill),1
6026,50% symptom reduction,Medium,100,Daily (Pill),1
6027,50% symptom reduction,Low,150,Daily (Pill),0
6028,50% symptom reduction,Medium,100,Daily (Pill),0
6029,60% symptom reduction,Medium,50,Daily (Pill),0
6030,50% symptom reduction,Low,100,Daily (Pill),1
6031,50% symptom reduction,High,150,Weekly (Injection),0
6032,60% symptom reduction,High,100,Weekly (Injection),1
6033,50% symptom reduction,Medium,150,Daily (Pill),0
6034,60% symptom reduction,Low,50,Daily (Pill),0
6035,70% symptom reduction,High,50,Weekly (Injection),1
6036,50% symptom reduction,Low,50,Daily (Pill),0
6037,70% symptom reduction,High,50,Weekly (Injection),1
6038,60% symptom reduction,Low,100,Weekly (Injection),0
6039,60% symptom reduction,Medium,100,Weekly (Injection),1
6040,70% symptom reduction,Medium,150,Daily (Pill),1
6041,60% symptom reduction,Medium,100,Weekly (Injection),0
6042,70% symptom reduction,Medium,150,Weekly (Injection),1
6043,60% symptom reduction,High,50,Weekly (Injection),1
6044,70% symptom reduction,Low,50,Daily (Pill),1
6045,50% symptom reduction,High,150,Weekly (Injection),0
6046,60% symptom reduction,Medium,50,Daily (Pill),1
6047,70% symptom reduction,Low,100,Weekly (Injection),0
6048,70% symptom reduction,Low,150,Daily (Pill),0
6049,70% symptom reduction,Low,50,Weekly (Injection),1
6050,50% symptom reduction,High,50,Weekly (Injection),1
6051,70% symptom reduction,Medium,50,Weekly (Injection),1
6052,70% symptom reduction,Medium,50,Weekly (Injection),1
6053,70% symptom reduction,Medium,100,Weekly (Injection),0
6054,70% symptom reduction,Low,100,Daily (Pill),1
6055,70% symptom reduction,Medium,150,Daily (Pill),1
6056,60% symptom reduction,High,100,Daily (Pill),0
6057,60% symptom reduction,High,100,Daily (Pill),1
6058,70% symptom reduction,Low,50,Daily (Pill),1
6059,60% symptom reduction,High,100,Weekly (Injection),1
6060,60% symptom reduction,Medium,50,Daily (Pill),0
6061,60% symptom reduction,Low,100,Weekly (Injection),0
6062,70% symptom reduction,Medium,100,Daily (Pill),1
6063,70% symptom reduction,Low,100,Weekly (Injection),1
6064,50% symptom reduction,Low,150,Weekly (Injection),0
6065,50% symptom reduction,High,50,Daily (Pill),0
6066,60% symptom reduction,High,50,Daily (Pill),1
6067,60% symptom reduction,High,150,Weekly (Injection),0
6068,70% symptom reduction,Medium,100,Weekly (Injection),1
6069,60% symptom reduction,Low,50,Weekly (Injection),1
6070,50% symptom reduction,Medium,100,Daily (Pill),0
6071,50% symptom reduction,High,150,Daily (Pill),1
6072,70% symptom reduction,Low,50,Weekly (Injection),1
6073,70% symptom reduction,Medium,100,Daily (Pill),0
6074,60% symptom reduction,Low,100,Daily (Pill),1
6075,50% symptom reduction,Low,50,Daily (Pill),1
6076,70% symptom reduction,Low,100,Daily (Pill),1
6077,60% symptom reduction,Medium,100,Daily (Pill),1
6078,50% symptom reduction,Medium,100,Daily (Pill),1
6079,50% symptom reduction,Medium,50,Weekly (Injection),0
6080,70% symptom reduction,Medium,100,Weekly (Injection),0
6081,60% symptom reduction,High,50,Weekly (Injection),1
6082,50% symptom reduction,Medium,100,Daily (Pill),0
6083,50% symptom reduction,High,50,Daily (Pill),0
6084,70% symptom reduction,Low,100,Daily (Pill),1
6085,70% symptom reduction,Low,150,Weekly (Injection),0
6086,60% symptom reduction,High,100,Daily (Pill),0
6087,60% symptom reduction,Low,150,Weekly (Injection),0
6088,50% symptom reduction,High,100,Weekly (Injection),1
6089,70% symptom reduction,Low,50,Daily (Pill),1
6090,70% symptom reduction,Low,150,Daily (Pill),0
6091,60% symptom reduction,Low,150,Weekly (Injection),1
6092,70% symptom reduction,Medium,100,Weekly (Injection),1
6093,70% symptom reduction,High,150,Weekly (Injection),1
6094,70% symptom reduction,High,50,Daily (Pill),1
6095,50% symptom reduction,Medium,150,Daily (Pill),0
6096,60% symptom reduction,Medium,50,Weekly (Injection),1
6097,50% symptom reduction,Low,150,Daily (Pill),1
6098,70% symptom reduction,High,150,Weekly (Injection),1
6099,50% symptom reduction,Low,100,Daily (Pill),1
6100,70% symptom reduction,High,100,Daily (Pill),1
6101,50% symptom reduction,Low,100,Weekly (Injection),1
6102,70% symptom reduction,High,50,Weekly (Injection),1
6103,60% symptom reduction,High,100,Weekly (Injection),1
6104,50% symptom reduction,High,50,Weekly (Injection),0
6105,50% symptom reduction,Low,50,Daily (Pill),1
6106,50% symptom reduction,High,150,Weekly (Injection),0
6107,70% symptom reduction,Low,150,Daily (Pill),1
6108,50% symptom reduction,Medium,150,Weekly (Injection),1
6109,70% symptom reduction,High,150,Daily (Pill),1
6110,60% symptom reduction,High,50,Daily (Pill),1
6111,70% symptom reduction,High,150,Weekly (Injection),1
6112,70% symptom reduction,High,150,Daily (Pill),1
6113,50% symptom reduction,High,150,Daily (Pill),0
6114,50% symptom reduction,High,50,Weekly (Injection),0
6115,70% symptom reduction,Medium,150,Daily (Pill),0
6116,50% symptom reduction,Medium,100,Weekly (Injection),0
6117,70% symptom reduction,High,50,Weekly (Injection),1
6118,50% symptom reduction,Medium,100,Daily (Pill),0
6119,60% symptom reduction,Medium,100,Daily (Pill),0
6120,60% symptom reduction,Low,150,Weekly (Injection),0
6121,70% symptom reduction,Low,150,Daily (Pill),1
6122,60% symptom reduction,Medium,150,Daily (Pill),1
6123,70% symptom reduction,Medium,100,Weekly (Injection),1
6124,60% symptom reduction,High,150,Weekly (Injection),0
6125,60% symptom reduction,Low,50,Daily (Pill),1
6126,70% symptom reduction,Medium,50,Daily (Pill),1
6127,50% symptom reduction,Low,50,Daily (Pill),1
6128,70% symptom reduction,Low,150,Daily (Pill),1
6129,70% symptom reduction,Medium,50,Daily (Pill),1
6130,50% symptom reduction,Medium,150,Daily (Pill),0
6131,60% symptom reduction,Medium,100,Weekly (Injection),0
6132,60% symptom reduction,High,150,Weekly (Injection),0
6133,50% symptom reduction,High,150,Daily (Pill),0
6134,70% symptom reduction,Low,150,Weekly (Injection),1
6135,70% symptom reduction,Medium,100,Daily (Pill),0
6136,70% symptom reduction,Low,50,Daily (Pill),1
6137,60% symptom reduction,Low,50,Daily (Pill),1
6138,60% symptom reduction,High,50,Daily (Pill),1
6139,50% symptom reduction,High,50,Daily (Pill),1
6140,50% symptom reduction,Medium,150,Daily (Pill),0
6141,70% symptom reduction,Low,150,Weekly (Injection),1
6142,60% symptom reduction,Low,100,Daily (Pill),1
6143,70% symptom reduction,High,50,Weekly (Injection),1
6144,70% symptom reduction,Low,100,Weekly (Injection),1
6145,70% symptom reduction,High,100,Weekly (Injection),1
6146,50% symptom reduction,Medium,150,Daily (Pill),0
6147,50% symptom reduction,Low,50,Weekly (Injection),1
6148,60% symptom reduction,High,150,Weekly (Injection),0
6149,60% symptom reduction,High,100,Daily (Pill),1
6150,60% symptom reduction,Medium,50,Weekly (Injection),1
6151,50% symptom reduction,Low,150,Daily (Pill),0
6152,70% symptom reduction,Low,100,Daily (Pill),1
6153,60% symptom reduction,High,150,Daily (Pill),0
6154,60% symptom reduction,Low,50,Weekly (Injection),1
6155,50% symptom reduction,High,100,Weekly (Injection),1
6156,70% symptom reduction,High,150,Daily (Pill),0
6157,50% symptom reduction,Medium,150,Daily (Pill),0
6158,70% symptom reduction,Medium,50,Daily (Pill),1
6159,60% symptom reduction,High,100,Daily (Pill),0
6160,60% symptom reduction,High,150,Daily (Pill),0
6161,70% symptom reduction,Medium,100,Daily (Pill),0
6162,70% symptom reduction,High,150,Daily (Pill),1
6163,70% symptom reduction,Low,50,Weekly (Injection),1
6164,60% symptom reduction,Low,150,Weekly (Injection),1
6165,60% symptom reduction,Medium,150,Weekly (Injection),1
6166,50% symptom reduction,High,50,Daily (Pill),1
6167,60% symptom reduction,Medium,50,Daily (Pill),0
6168,50% symptom reduction,Medium,150,Weekly (Injection),0
6169,60% symptom reduction,Medium,50,Daily (Pill),1
6170,60% symptom reduction,High,150,Weekly (Injection),1
6171,70% symptom reduction,Medium,100,Weekly (Injection),0
6172,50% symptom reduction,Low,150,Weekly (Injection),0
6173,60% symptom reduction,Low,150,Weekly (Injection),1
6174,60% symptom reduction,Low,150,Daily (Pill),0
6175,50% symptom reduction,High,150,Weekly (Injection),0
6176,60% symptom reduction,Low,100,Daily (Pill),1
6177,60% symptom reduction,High,100,Daily (Pill),1
6178,60% symptom reduction,Low,150,Daily (Pill),0
6179,50% symptom reduction,Low,100,Weekly (Injection),0
6180,50% symptom reduction,Medium,50,Weekly (Injection),0
6181,60% symptom reduction,Low,50,Weekly (Injection),1
6182,60% symptom reduction,High,150,Weekly (Injection),1
6183,60% symptom reduction,High,50,Daily (Pill),1
6184,70% symptom reduction,High,150,Daily (Pill),0
6185,60% symptom reduction,High,150,Daily (Pill),0
6186,60% symptom reduction,Low,150,Weekly (Injection),1
6187,70% symptom reduction,Medium,50,Weekly (Injection),0
6188,60% symptom reduction,High,100,Weekly (Injection),0
6189,60% symptom reduction,Medium,100,Weekly (Injection),1
6190,70% symptom reduction,High,150,Daily (Pill),1
6191,50% symptom reduction,High,50,Weekly (Injection),1
6192,70% symptom reduction,Medium,50,Daily (Pill),0
6193,70% symptom reduction,Medium,100,Daily (Pill),1
6194,50% symptom reduction,High,100,Weekly (Injection),0
6195,60% symptom reduction,High,100,Weekly (Injection),1
6196,70% symptom reduction,Low,150,Daily (Pill),1
6197,60% symptom reduction,Medium,50,Weekly (Injection),1
6198,70% symptom reduction,Low,150,Weekly (Injection),1
6199,50% symptom reduction,High,100,Weekly (Injection),0
6200,60% symptom reduction,Medium,150,Daily (Pill),1
6201,70% symptom reduction,Low,50,Daily (Pill),1
6202,70% symptom reduction,High,100,Weekly (Injection),0
6203,60% symptom reduction,Medium,150,Weekly (Injection),0
6204,60% symptom reduction,High,100,Daily (Pill),1
6205,50% symptom reduction,High,100,Daily (Pill),0
6206,60% symptom reduction,Medium,150,Weekly (Injection),1
6207,70% symptom reduction,High,150,Weekly (Injection),0
6208,50% symptom reduction,High,50,Weekly (Injection),1
6209,50% symptom reduction,Low,150,Daily (Pill),0
6210,60% symptom reduction,High,50,Daily (Pill),0
6211,70% symptom reduction,Medium,100,Daily (Pill),1
6212,50% symptom reduction,Medium,150,Weekly (Injection),0
6213,70% symptom reduction,Low,150,Weekly (Injection),1
6214,60% symptom reduction,Medium,100,Daily (Pill),1
6215,50% symptom reduction,Medium,100,Daily (Pill),0
6216,50% symptom reduction,Medium,50,Weekly (Injection),1
6217,70% symptom reduction,Medium,100,Weekly (Injection),1
6218,50% symptom reduction,Low,150,Weekly (Injection),0
6219,60% symptom reduction,High,50,Daily (Pill),1
6220,50% symptom reduction,Medium,100,Weekly (Injection),0
6221,70% symptom reduction,Low,50,Weekly (Injection),1
6222,50% symptom reduction,Medium,50,Daily (Pill),1
6223,70% symptom reduction,Medium,50,Daily (Pill),1
6224,70% symptom reduction,Low,100,Weekly (Injection),1
6225,50% symptom reduction,Low,100,Daily (Pill),1
6226,60% symptom reduction,Low,100,Weekly (Injection),0
6227,60% symptom reduction,Low,150,Weekly (Injection),0
6228,70% symptom reduction,Low,100,Weekly (Injection),0
6229,60% symptom reduction,Medium,100,Daily (Pill),1
6230,60% symptom reduction,High,100,Daily (Pill),0
6231,70% symptom reduction,Low,50,Weekly (Injection),1
6232,50% symptom reduction,Medium,150,Weekly (Injection),1
6233,50% symptom reduction,High,150,Daily (Pill),0
6234,50% symptom reduction,Medium,100,Daily (Pill),0
6235,70% symptom reduction,Medium,150,Daily (Pill),1
6236,60% symptom reduction,Low,100,Weekly (Injection),1
6237,50% symptom reduction,Low,150,Daily (Pill),0
6238,50% symptom reduction,Medium,100,Weekly (Injection),0
6239,70% symptom reduction,Medium,150,Weekly (Injection),1
6240,60% symptom reduction,High,100,Daily (Pill),1
